title,details_url,start_date,end_date,start_time,end_time,venue_text,category,host,location,address,nor_url,si_url,results_url,other_docs,description,contact,organiser,sas_event_id,external_host,external_event_id,is_past
RCYC Academy - Learn to Sail Level 4,https://www.sailing.org.za/events/288910,2024-04-01,2024-12-31,09:00:00,09:00:00,Royal Cape Yacht Club,,Royal Cape Yacht Club,Royal Cape Yacht Club,Royal Cape Yacht Club,,,,,"Details RCYC Academy - Learn to Sail Level 4 Mon 01 Apr 2024 09:00 - Tue 31 Dec 2024 09:00 RCYC Academy, Royal Cape Yacht Club South African Sailing - Level 4: Improving my Skills Course information Registrations for this course are closed. in this the 4th stage of the learn",info@sailing.org.za,,288910,,,True
RCYC Academy - Learn to Sail Level 1 - Dinghy Program,https://www.sailing.org.za/events/291040,2024-04-01,2024-12-31,09:00:00,09:00:00,Royal Cape Yacht Club,,Royal Cape Yacht Club,Royal Cape Yacht Club,Royal Cape Yacht Club,,,,,"Details RCYC Academy - Learn to Sail Level 1 - Dinghy Program Mon 01 Apr 2024 09:00 - Tue 31 Dec 2024 09:00 RCYC Academy, Royal Cape Yacht Club South African Sailing - Level 1: My Introduction to Sailing Course information Registrations for this course are closed. The First",info@sailing.org.za,,291040,,,True
RCYC Academy - Learn to Sail Level 2 - Dinghy Program,https://www.sailing.org.za/events/291041,2024-04-01,2024-12-31,09:00:00,09:00:00,Royal Cape Yacht Club,,Royal Cape Yacht Club,Royal Cape Yacht Club,Royal Cape Yacht Club,,,,,"Details RCYC Academy - Learn to Sail Level 2 - Dinghy Program Mon 01 Apr 2024 09:00 - Tue 31 Dec 2024 09:00 RCYC Academy, Royal Cape Yacht Club South African Sailing - Level 2: Building my Knowledge Course information Registrations for this course are closed. The Secone Step",info@sailing.org.za,,291041,,,True
TSC Overberg Sailing District Championship,https://www.sailing.org.za/events/193734,2024-04-06,2024-04-07,08:00:00,15:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,"Event information This event has passed. TSC Overberg Sailing District Championship &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a class=",info@sailing.org.za,,193734,,,True
DSR L2S Level 3 - FBYC,https://www.sailing.org.za/events/251296,2024-04-12,2024-04-13,09:00:00,17:00:00,King George Way Simon%27s Town 7975 Cape Town,,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,,,,,"Details DSR L2S Level 3 - FBYC Fri 12 Apr 2024 09:00 - Sat 13 Apr 2024 17:00 False Bay Yacht Club, King George Way Simon&#039;s Town 7975 Cape Town South African Sailing - Level 3: Getting to know my boat Course information This course has passed.",info@sailing.org.za,,251296,,,True
Learn to Sail Level 1,https://www.sailing.org.za/events/247563,2024-04-17,2024-04-20,09:00:00,09:00:00,King George Way Simon%27s Town 7975 Cape Town,,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,,,,,"Details Learn to Sail Level 1 Wed 17 Apr 2024 09:00 - Sat 20 Apr 2024 09:00 False Bay Yacht Club, King George Way Simon&#039;s Town 7975 Cape Town South African Sailing - Level 1: My Introduction to Sailing Course information This course has passed.",info@sailing.org.za,,247563,,,True
EC Dinghy Regional Champs,https://www.sailing.org.za/events/224699,2024-04-20,2024-04-21,09:00:00,09:00:00,"Towpath Street, Redhouse, Port Elizabeth, Redhouse, Port Elizabeth, 6201",,Towpath Street,"Towpath Street, Redhouse, Port Elizabeth, Redhouse, Port Elizabeth, 6201","Towpath Street, Redhouse, Port Elizabeth, Redhouse, Port Elizabeth, 6201",,,,,This event has no description.,info@sailing.org.za,,224699,,,True
2024 ILCA Nationals championships,https://www.laser.org.za/events/215254,2024-04-27,2024-04-30,09:00:00,19:00:00,Stillbaai Yacht Club,,Stillbaai Yacht Club,Stillbaai Yacht Club,Stillbaai Yacht Club,,,,https://cdn.revolutionise.com.au/cups/laserclasssa/files/t5abuteaxk0wzlzp.pdf,Event information Late registrations for this event are closed. 2024 LASA Nationals Results Files for download 2024 ILCA Nationals NOR Contacts,akeen.home@gmail.com,,,laser_org_za,215254,True
Stadt 23 Nationals,https://www.sailing.org.za/events/187154,2024-04-28,2024-05-01,08:00:00,15:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,Event information This event has passed. Stadt 23 Nationals 28 April - 1 May 2024 Files for download 2024 Stadt 23 Nationals NOR 2024 Stadt 23 Nationals SI Entry Form Stadt 23 Nationals 2024 Stadt 23 Class Membership Application 2024 <d,info@sailing.org.za,,187154,,,True
WC Sonnet Regionals,https://www.sailing.org.za/events/231677,2024-05-03,2024-05-06,08:00:00,16:00:00,Vogelvlei Yacht Club,,Vogelvlei Yacht Club,Vogelvlei Yacht Club,Vogelvlei Yacht Club,,,,,This event has no description.,info@sailing.org.za,,231677,,,True
DSR L2S Level 2 - FBYC Group 2,https://www.sailing.org.za/events/251302,2024-05-03,2024-05-04,09:00:00,17:00:00,King George Way Simon%27s Town 7975 Cape Town,,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,,,,,"Details DSR L2S Level 2 - FBYC Group 2 Fri 03 May 2024 09:00 - Sat 04 May 2024 17:00 False Bay Yacht Club, King George Way Simon&#039;s Town 7975 Cape Town South African Sailing - Level 2: Building my Knowledge Course information Registrations for this course are closed.</d",info@sailing.org.za,,251302,,,True
Halcat Mpumalanga Regionals,https://www.sailing.org.za/events/235901,2024-05-04,2024-05-05,09:00:00,15:00:00,Trichardsfontein Dam Trichardt,,Trichardsfontein Dam Trichardt,Trichardsfontein Dam Trichardt,Trichardsfontein Dam Trichardt,,,,,Halcat Mpumalanga Regionals,info@sailing.org.za,,235901,,,True
DSR L2S Level 4 - FBYC,https://www.sailing.org.za/events/251300,2024-05-11,2024-05-18,09:00:00,17:00:00,King George Way Simon%27s Town 7975 Cape Town,,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,,,,,"Details DSR L2S Level 4 - FBYC Sat 11 May 2024 09:00 - Sat 18 May 2024 17:00 False Bay Yacht Club, King George Way Simon&#039;s Town 7975 Cape Town South African Sailing - Level 4: Improving my Skills Course information This course has passed.",info@sailing.org.za,,251300,,,True
DF95 &amp; IOM Mpumalanga Regionals,https://www.sailing.org.za/events/235902,2024-05-11,2024-05-12,09:00:00,15:00:00,Doornpoort AH 312-Js Emalahleni 1035,,Doornpoort AH 312-Js Emalahleni 1035,Doornpoort AH 312-Js Emalahleni 1035,Doornpoort AH 312-Js Emalahleni 1035,,,,,DF95 &amp; IOM Mpumalanga Regionals,info@sailing.org.za,,235902,,,True
2024 SA Sailing Instructor Developer Programme,https://www.sailing.org.za/events/227803,2024-05-18,2024-05-29,09:00:00,09:00:00,"Munro street, Santos Beach Mossel Bay",,Munro street,"Munro street, Santos Beach Mossel Bay","Munro street, Santos Beach Mossel Bay",,https://cdn.revolutionise.com.au/site/id2bgkcmkxvyhhw5.pdf,,,"The SA Sailing National Training Programme (NTP) Is facilitated, managed, administrated and maintained by SA Sailing appointed Instructor Developers.",info@sailing.org.za,,227803,,,True
Vasco Da Gama Ocean Race 2024,https://www.sailing.org.za/events/226580,2024-05-19,2024-05-24,09:55:00,15:30:00,"Yacht Mole Durban, Harbour, Durban, 4001",,Yacht Mole Durban,"Yacht Mole Durban, Harbour, Durban, 4001","Yacht Mole Durban, Harbour, Durban, 4001",,,,,"Event information This event has passed. For more information visit : https://rnyc.org.za/vasco-da-gama-ocean-race/ &copy; 2026 South African Sailing 9 Serrurier Street, Monte",info@sailing.org.za,,226580,,,True
Stadt 23 Gauteng Regionals,https://www.sailing.org.za/events/235939,2024-05-25,2024-05-26,09:00:00,15:00:00,Aeolians Sailing Club,,Aeolians Sailing Club,Aeolians Sailing Club,Aeolians Sailing Club,,,,,Stadt 23 Gauteng Provincials,info@sailing.org.za,,235939,,,True
Ullman Sails Women’s Series,https://www.sailing.org.za/events/187155,2024-05-25,2024-05-25,08:00:00,08:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,"Event information This event has passed. RCYC Ladies Race 25th May 2024 https://rcyc.co.za/event/ladies-race-3/ &nbsp; &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,187155,,,True
SA Sailing EC AGM,https://www.sailing.org.za/events/240416,2024-05-26,2024-05-26,11:55:00,11:55:00,"Towpath Street, Redhouse, Port Elizabeth, Redhouse, Port Elizabeth, 6201",,Towpath Street,"Towpath Street, Redhouse, Port Elizabeth, Redhouse, Port Elizabeth, 6201","Towpath Street, Redhouse, Port Elizabeth, Redhouse, Port Elizabeth, 6201",,,,,This event has no description.,info@sailing.org.za,,240416,,,True
SA Sailing Instructor Course - ISADF0324-D,https://www.sailing.org.za/events/233477,2024-06-03,2024-06-06,09:00:00,17:30:00,Sail Africa Youth Foundation,,Sail Africa Youth Foundation,Sail Africa Youth Foundation,Sail Africa Youth Foundation,,,,,Details SA Sailing Instructor Course - ISADF0324-D Mon 03 Jun 2024 09:00 - Thu 06 Jun 2024 17:30 Sail Africa Youth Foundation South African Sailing - Instructors Course - Dinghy &amp; Multihull Course information Registrations for this course are closed.,info@sailing.org.za,,233477,,,True
DSR L2S Level 3 - FBYC Group 2,https://www.sailing.org.za/events/251312,2024-06-07,2024-06-08,09:00:00,18:00:00,King George Way Simon%27s Town 7975 Cape Town,,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,,,,,"Details DSR L2S Level 3 - FBYC Group 2 Fri 07 Jun 2024 09:00 - Sat 08 Jun 2024 18:00 False Bay Yacht Club, King George Way Simon&#039;s Town 7975 Cape Town South African Sailing - Level 3: Getting to know my boat Course information This course has passed.",info@sailing.org.za,,251312,,,True
SA Sailing Instructor Course - ISADF0324-KBO,https://www.sailing.org.za/events/233478,2024-06-07,2024-06-07,09:00:00,09:00:00,Sail Africa Youth Foundation,,Sail Africa Youth Foundation,Sail Africa Youth Foundation,Sail Africa Youth Foundation,,,,,Details SA Sailing Instructor Course - ISADF0324-KBO Fri 07 Jun 2024 09:00 - 17:30 Sail Africa Youth Foundation South African Sailing - Instructors Course - Keelboat Endorsement Course information Registrations for this course are closed.,info@sailing.org.za,,233478,,,True
DSR L2S Level 4 - FBYC Group 2,https://www.sailing.org.za/events/254403,2024-06-08,2024-06-14,09:00:00,17:00:00,King George Way Simon%27s Town 7975 Cape Town,,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,,,,,"Details DSR L2S Level 4 - FBYC Group 2 Sat 08 Jun 2024 09:00 - Fri 14 Jun 2024 17:00 False Bay Yacht Club, King George Way Simon&#039;s Town 7975 Cape Town South African Sailing - Level 4: Improving my Skills Course information This course has passed.",info@sailing.org.za,,254403,,,True
2024 SA Sailing NR AGM,https://www.sailing.org.za/events/235127,2024-06-08,2024-06-08,10:00:00,10:00:00,Victoria Lake Club,,Victoria Lake Club,Victoria Lake Club,Victoria Lake Club,,,,,"Event information This event has passed. SA Sailing NR AGM &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i class=""fal fa-envelope font-",info@sailing.org.za,,235127,,,True
2024 SA Sailing WC AGM,https://www.sailing.org.za/events/235126,2024-06-10,2024-06-10,18:00:00,18:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,Event information This event has passed. SA Sailing WC AGM Files for download 01 2024 WC Preliminary Notice of AGM &copy; 2026 South African Sailing,info@sailing.org.za,,235126,,,True
TSL - Interclub Challenge,https://www.sailing.org.za/events/241933,2024-06-12,2024-06-15,09:00:00,16:30:00,Zululand Yacht Club,,,,,,,,,This event has no description.,info@sailing.org.za,,241933,,,True
TuziTekwini Ocean Race 2024,https://www.revolutionise.com.au/ksyc/events/226176,2024-06-14,2024-06-17,18:00:00,18:00:00,KSYC ·,,,,,,,,,"Event information Registrations for this event are closed. For more information, go to our Race site Files for download TT24 INFORMATION TT24 ENTRY FORM TT24 NOR TT24 CREW LIST TT24 SAFETY DECLARATION TT24 INDEMNITY FORM",admin@ksyc.co.za,,,revolutionise,226176,True
2024 J22 Youth Interclub Championships,https://www.j22.co.za/events/239063,2024-06-15,2024-06-17,12:00:00,13:00:00,Deneysville Aquatic Club,,Deneysville Aquatic Club,Deneysville Aquatic Club,Deneysville Aquatic Club,,,,,"This event is open to youth sailors, defined as under 19 as at December 2024.",vanessahj22@gmail.com,,,www_j22_co_za,239063,True
Dart 18 Single Handed National Championships,https://www.sailing.org.za/events/242520,2024-06-15,2024-06-17,00:00:00,12:00:00,Ganteaume Cres Quigney Beach 5201 East London,,Ganteaume Cres Quigney Beach 5201 East London,Ganteaume Cres Quigney Beach 5201 East London,Ganteaume Cres Quigney Beach 5201 East London,,,,,"Event information Registrations for this event are closed. Organising Authority: Dart 18 Class Association, in conjunction with East London Yacht Club, under the authority of SA Sailing &nbsp; Scroll down to the bottom of this page to download the NOR and Sailing Instructions &nbsp; Click on the register button at the top of this&nbsp;page to register for this event and to see whom else has entered.&nbsp; &nbsp; RULES&nbsp; The event is governed by the rules as defined in The Racing Rules of Sailing.&nbsp; The SA Sailing prescriptions for National and Regional Championships will apply. SAILING INSTRUCTIONS&nbsp; The sailing instructions will be posted on the East London Yacht Club website: www.elyc.co.za COMMUNICATION&nbsp; The online official notice board is located at ELYC ELIGIBILITY AND ENTRY&nbsp; The regatta is open to all boats of the Dart 18 Class To be considered an entry in the event, a boat shall complete all registration requirements and pay&nbsp;all fees. All competitors shall be members in good standing of SA Sailing and of a yacht club affiliated to and&nbsp;in good standing with SA Sailing (or their equivalent in the case of non-South Africans) and legally&nbsp;&nbsp;permitted to compete.&nbsp;Proof of such membership shall be presented at registration.&nbsp; &nbsp; FURTHER INFORMATION For further i",info@sailing.org.za,,242520,,,True
2024 SA Sailing KZN AGM,https://www.sailing.org.za/events/238155,2024-06-20,2024-06-20,18:00:00,18:00:00,TBC,,TBC,TBC,TBC,,,,,"Event information This event has passed. SA Sailing WC AGM &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i class=""fal fa-envelope font-",info@sailing.org.za,,238155,,,True
Compass Rose,https://www.sailing.org.za/events/187156,2024-06-22,2024-06-23,08:00:00,15:00:00,King George Way Simon%27s Town 7975 Cape Town,,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,,,,,"Event information This event has passed. Compass Rose 22-23 June 2024 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i class=""fa",info@sailing.org.za,,187156,,,True
Race Officer (Club/District and Regional) 22-23 June PSC,https://www.revolutionise.com.au/pretoriasc/events/240994,2024-06-22,2024-06-23,08:30:00,14:30:00,"Rietvlei Dam, Nellmapuis Dr, Rietvalleirand, Pretoria, 0181",,Rietvlei Dam,"Rietvlei Dam, Nellmapuis Dr, Rietvalleirand, Pretoria, 0181","Rietvlei Dam, Nellmapuis Dr, Rietvalleirand, Pretoria, 0181",,,,,"Details Race Officer (Club/District and Regional) 22-23 June PSC Sat 22 Jun 2024 08:30 - Sun 23 Jun 2024 14:30 Pretoria Sailing Club, Rietvlei Dam, Nellmapuis Dr, Rietvalleirand, Pretoria, 0181 South African Sailing - RO-Lv1: Club/District Race Officer Course information",,,,revolutionise,240994,True
505 Regional and Mirror National Championships,https://www.sailing.org.za/events/225186,2024-06-28,2024-06-30,08:00:00,15:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,Event information This event has passed. Files for download 2024 505 Regionals and Mirror Nationals NOR 2024 505 Regionals and Mirror Nationals SI <,info@sailing.org.za,,225186,,,True
MSC Week ORC Nationals,https://www.sailing.org.za/events/226618,2024-07-01,2024-07-05,09:00:00,16:30:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,Multiclass Keelboat Regatta,info@sailing.org.za,,226618,,,True
L26 KZN Regionals,https://www.sailing.org.za/events/235903,2024-07-01,2024-07-05,09:00:00,09:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,"Event information This event has passed. L26 KZN Regionals 1 - 5 July 2024 Point Yacht Club &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,235903,,,True
Dinghy Instructors Course,https://www.sailing.org.za/events/242382,2024-07-01,2024-07-04,09:00:00,17:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,Details Dinghy Instructors Course Mon 01 Jul 2024 09:00 - Thu 04 Jul 2024 17:00 Theewater Sports Club South African Sailing - Instructors Course - Dinghy &amp; Multihull Course information This course has passed.,info@sailing.org.za,,242382,,,True
2024 Open Dinghy North West Championship,https://www.sailing.org.za/events/246038,2024-07-13,2024-07-14,09:00:00,09:00:00,Transvaal Yacht Club,,Transvaal Yacht Club,Transvaal Yacht Club,Transvaal Yacht Club,,,,,2024 Open Dinghy North West Championship,info@sailing.org.za,,246038,,,True
Stadt 23 FS Regionals,https://www.sailing.org.za/events/233770,2024-07-27,2024-07-28,09:00:00,09:00:00,Union Str Deneysville  Vaal Dam,,Union Str Deneysville Vaal Dam,Union Str Deneysville  Vaal Dam,Union Str Deneysville  Vaal Dam,,,,,Stadt 23 Free State Regional Championship,info@sailing.org.za,,233770,,,True
SA Sailing KZN Grand slam regatta,https://www.sailing.org.za/events/223326,2024-08-03,2024-08-04,09:00:00,16:30:00,Zululand Yacht Club,,,,,,,,,"Event information Registrations for this event are closed. Files for download NOTICE OF RACE - ZYC GRAND SLAM INCL HALCAT AND OPTIMIST REGIONALS - 03 TO 04 AUGUST 2024 <div class=""cs-wid",info@sailing.org.za,,223326,,,True
Ullman Sails Women’s Series,https://www.sailing.org.za/events/187158,2024-08-03,2024-08-03,08:00:00,08:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,Ladies Race and Women's Cruise,info@sailing.org.za,,187158,,,True
29er Nationals,https://www.sailing.org.za/events/240654,2024-08-09,2024-08-11,09:00:00,16:00:00,Beach Rd Dobson  Gordons Bay,,Beach Rd Dobson Gordons Bay,Beach Rd Dobson  Gordons Bay,Beach Rd Dobson  Gordons Bay,,,,,Event information This event has passed. 29er Nationals 9-11 August 2024 GBYC Files for download 2024 29er Nationals SI 2024 29er Nats NOR rev 1,info@sailing.org.za,,240654,,,True
J22 Nationals,https://www.sailing.org.za/events/233771,2024-08-09,2024-08-11,09:00:00,09:00:00,- TBC Files for download,,- TBC Files for download,- TBC Files for download,,,,,,Event information This event has passed. J22 Nationals 9 - 11 August 2024 Venue - TBC Files for download J22 National Championships 2024 NOR J22 National Championships 2024 SI,info@sailing.org.za,,233771,,,True
Regional Race Officer Workshop,https://www.sailing.org.za/events/235791,2024-08-13,2024-08-13,17:30:00,17:30:00,Zoom,,Zoom,Zoom,Zoom,,,,,Regional&nbsp;Race Officer Workshop,info@sailing.org.za,,235791,,,True
National Race Officer Workshop,https://www.sailing.org.za/events/235793,2024-08-13,2024-08-13,17:30:00,17:30:00,Zoom,,Zoom,Zoom,Zoom,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Fcdn.revolutionise.com.au%2Fsite%2Fbnassvau8cdnnor4.pptx&amp;wdOrigin=BROWSELINK,,,,National Race Officer Workshop,info@sailing.org.za,,235793,,,True
Shane&#039;s GBYC Gaul Regatta,https://www.sailing.org.za/events/187157,2024-08-16,2024-08-18,08:00:00,15:00:00,Beach Rd Dobson  Gordons Bay,,Beach Rd Dobson Gordons Bay,Beach Rd Dobson  Gordons Bay,Beach Rd Dobson  Gordons Bay,,,,,Event information This event has passed. &nbsp; Files for download NoR for Gaul 2024 Amendment 1 to NoR for Gaul 2024 26 July 2024,info@sailing.org.za,,187157,,,True
Ullman Sails Women’s Series,https://www.sailing.org.za/events/240555,2024-08-17,2024-08-17,09:00:00,09:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,"Event information This event has passed. Women's Cruise https://rcyc.co.za/event/ladies-race-3/ &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,240555,,,True
AGM2024 - SA Sailing,https://www.sailing.org.za/events/240569,2024-08-22,2024-08-22,18:00:00,18:00:00,Zoom For the purpose of transacti,,Zoom For the purpose of transacti,Zoom For the purpose of transacti,,,https://cdn.revolutionise.com.au/site/rrcpbfxrkat9d7vw.pdf,,https://cdn.revolutionise.com.au/cups/sas/files/a0j8xqlhasjngscu.pdf,"Event information This event has passed. Update: 23 July 2024 - To all South African Sailing Affiliated Clubs and Class Associations Notice is given of the 25 th Annual General Meeting of the Association which will be held as follows: Date: &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Thursday, August 22 nd , 2024 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Time: &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 18h00 Venue: &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Zoom For the purpose of transacting the following business: &nbsp; AGENDA <p class=""MsoPlainTex",info@sailing.org.za,,240569,,,True
Dragon Flight 95 KZN Regional Championships,https://www.sailing.org.za/events/250539,2024-08-24,2024-08-25,09:00:00,16:30:00,Durban Radio Boat Club,,,,,,,,,This event has no description.,info@sailing.org.za,,250539,,,True
ORC DH Championships,https://www.sailing.org.za/events/240655,2024-08-24,2024-08-25,09:00:00,16:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,"Event information This event has passed. ORC DH Champs 24-25 August 2024 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i class=",info@sailing.org.za,,240655,,,True
Lipton Challenge Cup,https://www.sailing.org.za/events/229824,2024-08-27,2024-08-31,09:00:00,09:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,Event information This event has passed. Lipton Challenge Cup 27-31 August 2024 Files for download 2024-Notice-of-Contest-Sailing-Instructions-version-1-004-4 &copy,info@sailing.org.za,,229824,,,True
Controlled Event Status Application - Workshop,https://www.sailing.org.za/events/246654,2024-09-05,2024-09-05,18:30:00,18:30:00,Teams,,Teams,Teams,Teams,,,,,Attention - Event Organizers/ Club Management and Officials,info@sailing.org.za,s/ Club Management and Officials,246654,,,True
ZVYC Cape Classic,https://www.sailing.org.za/events/187159,2024-09-07,2024-09-08,08:00:00,15:00:00,Zeekoe Vlei Yacht Club,,Zeekoe Vlei Yacht Club,Zeekoe Vlei Yacht Club,Zeekoe Vlei Yacht Club,,,,,"Event information This event has passed. ZVYC Cape Classic 7-8 Sept 2024 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i class=",info@sailing.org.za,,187159,,,True
Bart&#039;s Bash,https://www.sailing.org.za/events/344434,2024-09-10,2024-09-15,10:00:00,15:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,"Event information This event has passed. &nbsp; &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a class=""cs-widget",info@sailing.org.za,,344434,,,True
Bart&#039;s Bash,https://www.sailing.org.za/events/253623,2024-09-15,2024-09-15,10:00:00,10:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,"Event information This event has passed. &nbsp; &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a class=""cs-widget",info@sailing.org.za,,253623,,,True
2024 HALCAT and DART 18 OPEN NATIONAL CHAMPIONSHIP,https://www.hmyc.org.za/events/239595,2024-09-21,2024-09-24,08:00:00,17:00:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,"Event information Late registrations for this event are closed. 2024 HALCAT and DART 18 OPEN NATIONAL CHAMPIONSHIP WhatsApp Notice Board:&nbsp; &nbsp; &nbsp; Click Here Files for download NOTICE OF RACE SAILING INSTRUCTIONS Partners <div class=""cs-carousel-inner"" data-carousel-options=""{&quot;mode&quot;: &quot;carousel&quot;, &quot;autoplay&qu",hmyc@iuncapped.co.za,,,www_hmyc_org_za,239595,True
"2024 ILCA 4, 6 &amp; 7 KZN REGIONAL CHAMPIONSHIP",https://www.hmyc.org.za/events/245520,2024-09-21,2024-09-24,08:00:00,17:00:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,"Event information Late registrations for this event are closed. 2024 ILCA 4, 6 &amp; 7 KZN REGIONAL CHAMPIONSHIP WHATSAPP NOTICEBOARD https://chat.whatsapp.com/JcaLwwveSu90ZVLREqetiV &nbsp; Files for download NOTICE OF RACE SAILING INSTRUCTIONS Partners <div class=""cs-carousel-inner"" data-carousel-options=""{&quot;mode&quot;: &quot;carousel&q",hmyc@iuncapped.co.za,,,www_hmyc_org_za,245520,True
Intasure Spring Regatta,https://www.sailing.org.za/events/187160,2024-09-21,2024-09-24,08:00:00,15:00:00,King George Way Simon%27s Town 7975 Cape Town,,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,King George Way Simon%27s Town 7975 Cape Town,,,,,Event information This event has passed. &nbsp; Files for download NOR INTASURE SPRING REGATTA 2024 v2,info@sailing.org.za,,187160,,,True
